date,followers,username,tweet,lat,lon
Sun Jul 10 04:43:08 PDT 2016,27,Irina Androsova,#moscow #beautifulevening #dancing #sunset #vscocam @ Парк Горького ll Gorky Park https://t.co/zinssxoVBV,55.73144,37.60337
Sun Jul 10 04:40:45 PDT 2016,32,Иван А.,I'm at Парк искусств «Музеон» - @park_muzeon in Москва w/ @dianagazieva @voischev https://t.co/76KXCdYDlh,55.73518,37.607788
Sun Jul 10 04:38:50 PDT 2016,46,bistryk_eli,А почему бы и не провести этот день за бокальчиком вина) @ Музеон Парк Искусств https://t.co/lelxdhSyGq,55.73628,37.6075
Sun Jul 10 04:35:11 PDT 2016,155,чеширская кошечка,Just posted a photo @ Музеон Парк Искусств https://t.co/VKqZrcwMab,55.73628,37.6075
Sun Jul 10 04:33:05 PDT 2016,38,leki,Самый милый блогер, которого я когда либо видел☺️ Рад знакомству🙌🏾 @ Парк им.Горького https://t.co/PLPMXx15AZ,55.338,37.13703
Sun Jul 10 04:27:50 PDT 2016,367,Artem Gorbachev,Усатый-полосатый @ Нац.парк "Лосиный Остров" https://t.co/PoHOGAFg4k,55.827995,37.809673
Sun Jul 10 03:48:45 PDT 2016,425,Рачкова,Меня мой любимый забрал😛😌 поехали в парк гулять (@ Россия - @russia) https://t.co/IPWJ63Tx2u https://t.co/d1O8OV8rEK,55.75504,37.611206
Tue Jul 12 09:09:30 PDT 2016,1228,Evgeny Golanov,Смотри и расслабься 😌 @ Звенигород, Москва Река https://t.co/bn676KTzhR,55.71688,36.826313
Tue Jul 12 08:16:02 PDT 2016,266,konstantino99,Relax yachting @ Москва-река https://t.co/H8HVlLtVsF,55.723854,37.59067
Tue Jul 12 02:43:48 PDT 2016,48,Екатерина Урядко,I'm at Москва-река / Moscow River in Москва https://t.co/BdNXodfkw9,55.746914,37.640068
Mon Jul 11 23:50:42 PDT 2016,194,Ekaterina,#мыбылисчастливы #wewerehappy #river #embankment #река #набережная #граффити #graffiti… https://t.co/Aj3ossdhlc,55.74791,37.548546
Mon Jul 11 22:17:46 PDT 2016,57,Бондарчик Валерий,Петр I #moscow @ Москва - река https://t.co/18Fttb9Ldz,55.726753,37.5442
Mon Jul 11 16:09:49 PDT 2016,97,Alina,Прогулки по городу.  #Москва @ Москва - река https://t.co/EabPfsJVBZ,55.726753,37.5442
Mon Jul 11 14:44:29 PDT 2016,94,Наталья Седова,Тёплая летняя ночь @ Звенигород, Москва Река https://t.co/9ti60r5JPh,55.71688,36.826313
Mon Jul 11 13:26:03 PDT 2016,94,Наталья Седова,Костёр. Вечер. #свояатмосфера @ Звенигород, Москва Река https://t.co/0mcKcxxJQQ,55.71688,36.826313
Mon Jul 11 03:53:59 PDT 2016,1345,Katrina,Москва - река 🏞 #москва #пляж #москварека #река #лето #солнце #выходные #moscow #beach #summer… https://t.co/vxhpsOqpuG,55.7522,37.6156
Sun Jul 10 23:41:10 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/6bzYg57vX9,55.874634,38.489063
Sun Jul 10 22:19:24 PDT 2016,77,Leandro S,Moskov by night  #sunset #river #moscow #beautiful #река #москва… https://t.co/MLaAp2BTJz,55.729813,37.60082
Sun Jul 10 13:57:52 PDT 2016,42,Денис ПАНИН,Катанули изумительно на закате😄 #серф #весело #река #катер #это_здорово #этоздорово #дружба… https://t.co/BEq5Wx5N2J,56.087242,36.780613
Sun Jul 10 11:58:32 PDT 2016,3,Denis Sergeev,#порадомой #москва #пока #набережная #мост #река @ Moscow, Russia https://t.co/CbtOItSdoa,55.7522,37.6156
Sun Jul 10 09:16:50 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/rdo3VYtimH,55.874634,38.489063
Sun Jul 10 09:15:50 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/5vOwxPlXHW,55.874634,38.489063
Sun Jul 10 09:15:03 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/cUMh8cdWOi,55.874634,38.489063
Sun Jul 10 09:14:18 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/DtRNjyoZxG,55.874634,38.489063
Sun Jul 10 09:12:30 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/eb8W8e1ci0,55.874634,38.489063
Sun Jul 10 09:11:50 PDT 2016,3,мария лучко,Just posted a photo @ Река Клязма https://t.co/X2UMa7nGuA,55.874634,38.489063
Sun Jul 10 09:10:14 PDT 2016,3,мария лучко,Это только начало @ Река Клязма https://t.co/rFVft2I04d,55.874634,38.489063
Sun Jul 10 08:19:44 PDT 2016,67,поручик Шампанский,Река Воря #smallstream #smallstreamflyfishing #воря #малыереки @ Музей-Усадьба Абрамцево https://t.co/2KpYVNQUnW,56.234917,37.965958
Sun Jul 10 07:34:02 PDT 2016,62,Andrew Litvinkin,Я -Борис Бурда и корабль на воде для dobryvjun #всетвоидрузья #ILWT #втдкруиз @ Москва - река https://t.co/kHvsrr1Csr,55.726753,37.5442
Sun Jul 10 05:58:44 PDT 2016,322,Don Craig,I'm at Москва-река / Moscow River in Москва https://t.co/m6joaQCFYK,55.746914,37.640068
Sun Jul 10 04:00:50 PDT 2016,110,Yaroslav Rymsho,I'm at Москва-река / Moscow River in Москва https://t.co/ykFPLwbfRx,55.746914,37.640068
Sun Jul 10 02:27:56 PDT 2016,67,поручик Шампанский,Река Воря #малыереки #воря #smallstream #smallstreamflyfishing @ музей-усадьба Абрамцево https://t.co/xUhVuhRzbn,56.23366,37.967743
Sat Jul 09 19:27:18 PDT 2016,62,Andrew Litvinkin,Понимая безумный Рассвет! 😍 #всетвоидрузья #втдontour @ Москва - река https://t.co/gK8MeZgf6o,55.726753,37.5442
Sat Jul 09 12:07:15 PDT 2016,82,George,#prismacolor #prisma #prismacolor #moscow #russia #река #набережная #вид #призма #l4l #like4like… https://t.co/SN4vmbrs91,55.7522,37.6156
Sat Jul 09 11:51:15 PDT 2016,46924,Кирилл Парахин,Красивый вид на Москва-реку в #Горки10 #рублевка #Москварека #Подмосковье #речка #река #природа… https://t.co/5KUhCkLmuv,55.68687,37.020283
Sat Jul 09 09:17:22 PDT 2016,114,Var1amov,Шашлык на Оке #река #ока #шашлык @ Московская Область, Город Серпухов https://t.co/uuaAVQIpiB,54.898155,37.39611
Sat Jul 09 08:14:27 PDT 2016,3,Denis Sergeev,#мск #дорога #небо #москва #река #выходные @ Смоленская набережная https://t.co/6PJCF9dNKw,55.745564,37.577915
Sat Jul 09 07:18:03 PDT 2016,199,Ухожор,Последний день в Москве. Солнце, река, Воробьевы горы и @mish_ka_mishka… https://t.co/dlpH5tjVAa,55.70957,37.55949
Sat Jul 09 04:03:31 PDT 2016,285,Denis Filonov,Moscow river. #москва #река #river #moscow @ Набережная Воробьевых Гор https://t.co/uhp6f4TbaD,55.726616,37.54255
Fri Jul 08 21:52:53 PDT 2016,185,Alena Becker,Где моя Москва-река?  #vscocam #vsco #vsc @ Moscow, Russia https://t.co/0D8x576Wap,55.7522,37.6156
Fri Jul 08 10:46:54 PDT 2016,1131,Виктор Милитарев,Ну, и, собственно, река ☺ @ Усадьба Волуево https://t.co/E3930ww1qz,55.612537,37.36887
Fri Jul 08 09:11:14 PDT 2016,51,Georgy Rakita,Истра и река Иордан @ Istra https://t.co/gSN2am8khf,55.9178,36.8642
Fri Jul 08 05:51:41 PDT 2016,363,Vladimir,А все же погода нормальная сегодня. Главное чтобы дождь не пошел:))) #небо #корабль #река… https://t.co/FWMslaIZUT,55.73317,37.64656
Wed Jul 06 15:28:04 PDT 2016,151,אמיל,#Москва #Россия #закат #река #облака #небо #архитектура #sunset #viewporn #view #clouds #river… https://t.co/YK5CcuFNLc,55.7522,37.6156
Wed Jul 06 09:04:04 PDT 2016,58,Kate Nekrasova,I'm at Москва-река / Moscow River in Москва https://t.co/BBk4YZAtGT,55.746914,37.640068
Tue Jul 12 13:37:44 PDT 2016,101,зовите священника,〰 @ Крымский Мост https://t.co/aEkdzWGKkN,55.73442,37.5978
Tue Jul 12 10:41:11 PDT 2016,30044,Лена Громова,Закат #безфильтра #музеон #мост #вечер #небо #evening #gorkypark #sky #summer #sun #instagood… https://t.co/6bYFUdVt08,55.73628,37.6075
Tue Jul 12 10:39:05 PDT 2016,153,Марина Евстифеева,I'm at Большой Каменный мост in Москва https://t.co/VGwG89UjYy,55.74668,37.612293
Tue Jul 12 08:47:27 PDT 2016,703,go_berserk,I'm at Патриарший мост in Москва https://t.co/4KUAsNP8jI,55.743443,37.60854
Tue Jul 12 07:03:32 PDT 2016,183,㊙Сила в розовом㊙|❣,🕊 @ Улица Кузнецкий Мост https://t.co/UtTWIoT3ao,55.761215,37.616734
Tue Jul 12 04:49:12 PDT 2016,331,сонный пряник,I'm at Крымский мост in Москва https://t.co/aUi9gt95bE,55.733986,37.599033
Tue Jul 12 04:36:08 PDT 2016,322,Don Craig,I'm at Бородинский мост in Москва https://t.co/9uVoUgojFZ,55.745365,37.57426
Tue Jul 12 03:44:30 PDT 2016,145,Ром Баба :о,I'm at Мост на Новой Риге in Москва https://t.co/zdzLnCyLc1,55.79993,37.335064
Tue Jul 12 02:19:11 PDT 2016,331,сонный пряник,😍💔 (@ Живописный мост in Москва) https://t.co/y7PXjKra6w,55.776512,37.443787
Tue Jul 12 01:11:30 PDT 2016,184,Vladimir Filippov,I'm at Ж/Д мост через Яузу https://t.co/Fo1nN2HLQs,55.74987,37.67435
Mon Jul 11 17:59:57 PDT 2016,15,Anton,#moscow #отпуск #авыработайтеработайте @ Мост Храм Христа Спасителя https://t.co/3lHOH0sPCg,55.743477,37.608208
Mon Jul 11 14:23:45 PDT 2016,33,mafuyu,Красота😍 @ Мост Храм Христа Спасителя https://t.co/2YPqQ7iFVm,55.743477,37.608208
Mon Jul 11 12:04:29 PDT 2016,270,your hot pink noona,hot pink queen @ Кузнецкий Мост https://t.co/71yAwYB1xZ,55.761665,37.62
Mon Jul 11 11:30:16 PDT 2016,78,Григорий Малахов,I'm at Brasserie Мост in Москва https://t.co/sxoXGXC8Lf,55.76148,37.61777
Mon Jul 11 10:46:38 PDT 2016,576,vlada.banana,I'm at Мост https://t.co/XwUyK8dZyj,55.70189,37.62137
Mon Jul 11 09:49:34 PDT 2016,17,Элина,#Пётр I и #корабли корабли корабли @ Крымский Мост https://t.co/8DaqhoKlZn,55.73442,37.5978
Mon Jul 11 09:46:03 PDT 2016,122,Eddy,I'm at Горбатый Мост (Мост имени 1905 года) in Москва https://t.co/waVGvoCaOI,55.755424,37.576138
Mon Jul 11 08:44:10 PDT 2016,537,Maxim Melnikow,Москалик повернувся додому і жадає зустрічей ))) @ Лужков мост https://t.co/7XaI5klEGN,55.744534,37.618057
Mon Jul 11 08:16:27 PDT 2016,291,Kozlova Ira,I'm at Мост Богдана Хмельницкого in Москва https://t.co/8A3NEfgtFB,55.74139,37.57084
Mon Jul 11 05:42:59 PDT 2016,671,фи✂,I'm at Пушкинский (Андреевский) мост in Москва https://t.co/LYMKC1MXgk,55.72473,37.591698
Mon Jul 11 02:50:59 PDT 2016,53,Stanislav Trifonov,Ох уж эти автоматы с японскими голосами. #DyDo @ Киевский мост https://t.co/3CvyBQY4VF,55.74053,37.573112
Mon Jul 11 00:55:58 PDT 2016,48,Екатерина Урядко,I'm at Причал «Новоспасский мост» in Москва https://t.co/snvaWXJ5kv,55.73023,37.65345
Sun Jul 10 22:54:06 PDT 2016,184,Vladimir Filippov,I'm at Ж/Д мост через Яузу https://t.co/1GX5Stmy3r,55.74987,37.67435
Sun Jul 10 15:19:45 PDT 2016,81,Игорь Саградьян,Just posted a photo @ Пушкинский Пешеходный Мост https://t.co/xRkfmK1jCM,55.73867,37.62635
Sun Jul 10 13:14:54 PDT 2016,16,Denis Zakharov,The road to the temple  #DZph #moscow #msk #instagood #shot #мск #москва #мост #храм #вера… https://t.co/CNqwiFbTiG,55.69094,37.59687
Sun Jul 10 11:58:32 PDT 2016,3,Denis Sergeev,#порадомой #москва #пока #набережная #мост #река @ Moscow, Russia https://t.co/CbtOItSdoa,55.7522,37.6156
Sun Jul 10 10:17:10 PDT 2016,0,Алексей Егоров,Just posted a photo @ Мост Храм Христа Спасителя https://t.co/1hF1uFVcna,55.743477,37.608208
Sun Jul 10 10:00:41 PDT 2016,171,а с я,I'm at Патриарший мост in Москва w/ @_krvchnko https://t.co/qax7DJwuJU,55.743443,37.60854
Sun Jul 10 09:56:40 PDT 2016,167,терновая сверхновая,I'm at Улица Кузнецкий Мост in Москва https://t.co/h1eN6B1VmN,55.761723,37.620102
Sun Jul 10 08:32:02 PDT 2016,72,MAKHZUNA,#музейзаповедникцарицыно #мост @ Государственный музей-заповедник "Царицыно" https://t.co/w5mYMrm4wC,55.61665,37.68388
Sun Jul 10 07:46:13 PDT 2016,366,Противоречь себе,I'm at Мост через Варшавское шоссе in Москва https://t.co/pA59ocxVo0,55.571156,37.598732
Sun Jul 10 07:15:11 PDT 2016,805,Кокаин,I'm at Патриарший мост in Москва https://t.co/N9k0I1Sxys,55.743443,37.60854
Sun Jul 10 05:56:12 PDT 2016,26,Raisa Braga,Это словно сон, самый лучший сон... Один миг с тобой чего только стоит... 🚢🌆🌉 @ Мост Храм Христа… https://t.co/gykmdiUCFQ,55.743477,37.608208
Sun Jul 10 04:52:54 PDT 2016,453,Петр Костюк,I'm at Немцов Мост https://t.co/HEYzoU6tHZ https://t.co/Gk9gx4CpW6,55.74987,37.624966
Sat Jul 09 20:11:17 PDT 2016,267,Forever Zhenia,Просто мимо проезжаем, да (@ Причал «Большой Устьинский мост» in Москва, Moscow) https://t.co/TOnicMIebR https://t.co/3Ayq9DXFlp,55.748554,37.635536
Sat Jul 09 17:14:19 PDT 2016,672,Ravshan Shodavlyatov,Забрались на мост в Крюково,вспомнил детство.Было страшно спускаться,но было душевно😊 @ Крюково https://t.co/XjwqvyFpqq,55.981674,37.175716
Sat Jul 09 16:16:57 PDT 2016,184,Katerina Shv,Рассвет @ Строгинский Мост https://t.co/hW8TH8HoZE,55.805485,37.452156
Sat Jul 09 15:24:02 PDT 2016,184,Katerina Shv,Традиционное 😊 @ Строгинский Мост https://t.co/iwmhf1Y66g,55.805485,37.452156
Sat Jul 09 14:57:28 PDT 2016,192,Felix Zagrebnoy,Под дождь не попал) @ Крымский Мост https://t.co/BNg2FuwNrZ,55.73442,37.5978
Sat Jul 09 10:55:14 PDT 2016,50,Denis Koryakin,Перспективная Москва @ Кузнецкий Мост https://t.co/9TtQHqFMFt,55.743057,37.683914
Sat Jul 09 08:55:50 PDT 2016,163,лизосома|チャンピオン,Just posted a photo @ Мост Храм Христа Спасителя https://t.co/z2DypTU6Gg,55.743477,37.608208
Sat Jul 09 08:36:51 PDT 2016,616,feliks,Just posted a photo @ Живописный мост https://t.co/6ONdZjLHYi,55.77906,37.45452
Sat Jul 09 04:13:53 PDT 2016,296,Вова Шпан,Фестиваль мороженого 🍧🍦🍨 @ Улица Кузнецкий Мост https://t.co/AOjlVzJlvh,55.761215,37.616734
Sat Jul 09 04:09:43 PDT 2016,576,vlada.banana,I'm at Мост https://t.co/ngp8vYt6bN,55.70189,37.62137
Sat Jul 09 03:43:16 PDT 2016,85,Kathrina B.Black,Ночная прогулка у Вегаса #ночь #прогулка #москва #мякинино #мост #огни #тишина #спокойствие… https://t.co/zQFvPJVbrr,55.82119,37.38653
Sat Jul 09 03:27:13 PDT 2016,110,Yaroslav Rymsho,I'm at Крымский мост in Москва https://t.co/V3jAMKznz4,55.733986,37.599033
Fri Jul 08 15:02:24 PDT 2016,853,ME2X,Говорят нам с _viktoriya_14 нужно лечиться... #ночь #2xrnd #психи #москва #мск #москвасити #мост… https://t.co/Z5AHRUQtaC,55.77396,37.547634
Fri Jul 08 14:40:47 PDT 2016,41,Просто Джо,Гулливер - стайл 👦🏻🔝 @ Живописный мост https://t.co/T0dUW7JW0w,55.77906,37.45452
Fri Jul 08 14:35:32 PDT 2016,41,Просто Джо,Вижу цель🕵🏻 @ Живописный мост https://t.co/AAOco2edh6,55.77906,37.45452
Fri Jul 08 14:17:48 PDT 2016,312,Romul_fcdin,I'm at Мост им. Подольских курсантов in Московская область https://t.co/N60VdOwMVi,54.870235,37.504105
Fri Jul 08 11:11:30 PDT 2016,244,S.N.,Я люблю тебя, Столица💞 @ Большой Кремлёвский Мост https://t.co/oH70IOtHHp,55.749065,37.62418
Fri Jul 08 10:54:50 PDT 2016,234,Юнус Кадыров,Just posted a photo @ Лужков мост https://t.co/njOWY8RqnO,55.744534,37.618057
Fri Jul 08 10:41:00 PDT 2016,234,Юнус Кадыров,Наконец-то за эти несколько дней выбрался нормально погулять. @ Лужков мост https://t.co/Sxtpc82R44,55.744534,37.618057
Fri Jul 08 08:46:28 PDT 2016,109,pervert,когда Шёлковый путь прямо под носом (@ Большой Москворецкий мост in Москва) https://t.co/y9rqdXaXRJ https://t.co/c8JVVm2cqS,55.749096,37.62444
Fri Jul 08 07:59:18 PDT 2016,22,Леонид,#gloomyday☁️ #gloomyweather #gloomyday @ Высокояузский Мост https://t.co/UYqasoPerY,55.751118,37.65579
Fri Jul 08 06:12:04 PDT 2016,78,Григорий Малахов,I'm at Brasserie Мост in Москва https://t.co/33JVF9lTJo,55.76148,37.61777
Fri Jul 08 04:17:27 PDT 2016,5453,Victor Korb,I'm at Крымский мост in Москва https://t.co/093zlsvgkm https://t.co/fdRg7RlAGb,55.733986,37.599033
Thu Jul 07 22:53:52 PDT 2016,464,Шеф Нянто,I'm at Госпитальный мост in Москва https://t.co/oUIcl9MpuK,55.76949,37.69218
Thu Jul 07 22:52:45 PDT 2016,184,Vladimir Filippov,I'm at Ж/Д мост через Яузу https://t.co/LErzA13VQb,55.74987,37.67435
Thu Jul 07 12:39:51 PDT 2016,942,Тими...,I'm at Крымский мост in Москва https://t.co/0VCATUgz8Q,55.733986,37.599033
Thu Jul 07 12:19:18 PDT 2016,81,Владислав Легков,"В Москве красиво, интересно, есть чем восхититься!" Noize MC @ Мост Богдана Хмельницкого https://t.co/HnzeySMXt4,55.74195,37.57003
Thu Jul 07 09:42:53 PDT 2016,456,Margrét Sergesdóttir,Топимся (@ Новоспасский мост / Novospassky Bridge in Москва, Россия) https://t.co/EsoakoNbki,55.72878,37.654118
Thu Jul 07 08:21:39 PDT 2016,50,Denis Koryakin,Динамичная Москва @ Кузнецкий Мост https://t.co/FmIhz6GHpA,55.743057,37.683914
Thu Jul 07 08:06:54 PDT 2016,169,Артур Новослов,Не ищи меня у падика, лучше семак отсыпь поклевать 🆓 @ Большой Москворецкий Мост https://t.co/GkP5ildL5i,55.748608,37.624462
Thu Jul 07 07:49:23 PDT 2016,37,Денис,I'm at Мост Богдана Хмельницкого in Москва https://t.co/6U7hnxirLP,55.74139,37.57084
Thu Jul 07 07:37:33 PDT 2016,161,Андрей,❄️🛳 #moscow @ Мост Богдана Хмельницкого https://t.co/RNvGTAHL8e,55.74195,37.57003
Thu Jul 07 07:19:31 PDT 2016,109,pervert,I'm at Мост Богдана Хмельницкого in Москва https://t.co/LpEpwMX4xf,55.74139,37.57084
Thu Jul 07 06:56:19 PDT 2016,6,Daria Botnikova,I'm at Хорошевский мост in Москва https://t.co/XEe2bde6Sr,55.779568,37.44664
Thu Jul 07 06:55:56 PDT 2016,6,Daria Botnikova,(@ Живописный мост in Москва) https://t.co/XYt3lvyR91,55.776512,37.443787
Thu Jul 07 04:51:40 PDT 2016,45,Vladimir Dimov,Салют, сегодня в 19:30 играем потрясающий концерт с моей группой #Брукс. Кузнецкий мост 4/3… https://t.co/3Qupr9alkz,55.76072,37.61619
Thu Jul 07 04:47:34 PDT 2016,109,Stig Stig,#мост у киевского вокзала #красиво #живет #москва летом @ Киевский Вокзал, задворки https://t.co/RSOyl3osJk,55.74342,37.568558
Thu Jul 07 00:46:13 PDT 2016,184,Vladimir Filippov,I'm at Ж/Д мост через Яузу https://t.co/C68fZs9zXL,55.74975,37.676174
Thu Jul 07 00:02:39 PDT 2016,6,Daria Botnikova,I'm at Живописный мост in Москва https://t.co/EKWwdfZhUx,55.776512,37.443787
Thu Jul 07 00:00:59 PDT 2016,48,Екатерина Урядко,I'm at Причал «Новоспасский мост» in Москва https://t.co/mRhQG0wCQJ,55.73023,37.65345
Wed Jul 06 21:01:44 PDT 2016,210,Sineg74,I'm at Живописный мост in Москва w/ @olgas993 https://t.co/SAlC8sHVWc,55.776512,37.443787
Wed Jul 06 11:09:45 PDT 2016,91,prischepov,#alexanderprischepov @ Киевский мост https://t.co/b2d6PNziFo,55.74053,37.573112
Wed Jul 06 09:18:45 PDT 2016,202,81,I'm at Патриарший мост in Москва https://t.co/9ZTVoHnHky https://t.co/H9z3vIA8Sz,55.743443,37.60854
Wed Jul 06 09:10:07 PDT 2016,298,Viktoria,I'm at Ленинградский мост in Москва https://t.co/DMsQU0xrkf,55.8731,37.455112
Wed Jul 06 09:06:45 PDT 2016,210,Konstantin Markovich,Домой!  #домой #москва #мост #пешком #moscow #bytheway #лето @ Каширское шоссе развилка https://t.co/sEEpmpqGWE,55.66841,37.626507
Wed Jul 06 08:12:20 PDT 2016,91,жгучая сосиска,I'm at Лужнецкий мост in Москва https://t.co/tSOOW7Sk9g,55.728138,37.54773
Wed Jul 06 08:11:11 PDT 2016,91,жгучая сосиска,I'm at Бережковский мост / Berezhkovskiy bridge in Москва https://t.co/Rl2MDWOZWi,55.729446,37.54508
Wed Jul 06 07:21:22 PDT 2016,91,prischepov,#alexanderprischepov #prischepov @ Киевский мост https://t.co/SLLVsyW5Tp,55.74053,37.573112
Wed Jul 06 07:17:47 PDT 2016,155,чеширская кошечка,"Прогулялись" по Москве-реке) @ Мост Храм Христа Спасителя https://t.co/trefTwWG8Y,55.743477,37.608208
Wed Jul 06 07:15:25 PDT 2016,142,barhatov.com,I'm at Большой Каменный мост in Москва https://t.co/N1DoEoL5yR,55.74668,37.612293
Wed Jul 06 06:54:29 PDT 2016,684,stupidly stupid,I'm at Метро Кузнецкий мост in Москва https://t.co/0dCYOIGmIm,55.76148,37.62415
Wed Jul 06 06:33:37 PDT 2016,684,stupidly stupid,I'm at Улица Кузнецкий Мост in Москва https://t.co/acAtCAaDkO,55.761913,37.621483
Wed Jul 06 06:30:20 PDT 2016,230,anastasia skull,I'm at Причал «Театр Эстрады» / «Большой Каменный мост» in Москва https://t.co/AbOp9EtFHc,55.745163,37.61059
Wed Jul 06 06:02:50 PDT 2016,3,Alena Pinevskaya,#Moscow #centre #walk #evening #bridge #Москва #центр #патриаршиймост #вечер #мост @ Patriarshy… https://t.co/G7lKeJ3bM4,55.743332,37.60889
Wed Jul 06 05:26:40 PDT 2016,791,Мама Хайпа,I'm at Лужнецкий мост in Москва https://t.co/9C51JDCmXC,55.728138,37.54773
Wed Jul 06 05:15:58 PDT 2016,78,Григорий Малахов,I'm at Brasserie Мост in Москва https://t.co/yRYZMBajRO,55.76148,37.61777
Wed Jul 06 04:58:23 PDT 2016,62,meshcheriakova tanya,I'm at Brasserie Мост in Москва https://t.co/9ChS1pk0lA https://t.co/SFSDqqpAP5,55.76148,37.61777
Wed Jul 06 04:09:52 PDT 2016,798,Sova,Прогулки по Москве❤️💛💙💯🇷🇺🌇🌅☺️😘🤗☀️👌🏻📷 Большой Москворецкий мост. Вид на кремль,) #кремль… https://t.co/iBeJgDZ7es,55.75491,37.617207
Wed Jul 06 02:41:23 PDT 2016,62,meshcheriakova tanya,Завтрак (@ Brasserie Мост in Москва) https://t.co/rye4QVtZ12 https://t.co/l14p8fSSsy,55.76148,37.61777
Wed Jul 06 00:41:13 PDT 2016,323,Ekaterina,Опять перекрыли - уроды🚨🚔 (@ Большой Каменный мост in Москва) https://t.co/BxKUCttXVs,55.74668,37.612293
Wed Jul 06 00:02:06 PDT 2016,48,Екатерина Урядко,I'm at Причал «Новоспасский мост» in Москва https://t.co/PdYrCnO5L6,55.73023,37.65345
Tue Jul 05 23:47:03 PDT 2016,184,Vladimir Filippov,I'm at Ж/Д мост через Яузу https://t.co/dfuszUmgjP,55.74975,37.676174
Tue Jul 05 15:34:09 PDT 2016,127,принцесса бубльгум,#нетфильтра - #дасчастье От 142 до 2.1.12❤️ Мы смогли! @ Патриарший мост https://t.co/HQcGRalFqF,55.743332,37.60889
Tue Jul 05 12:05:48 PDT 2016,151,Александр Кочубей,I'm at Крымский мост in Москва https://t.co/Xp0luF61iu,55.733986,37.599033
Tue Jul 05 07:11:52 PDT 2016,124,▲А.М.D,I'm at Улица Кузнецкий Мост in Москва https://t.co/aTpBYdndrA,55.761913,37.621483
Tue Jul 12 13:30:51 PDT 2016,135,† дитя_джареда †,- 🌿🍒 #summer #лето #weeknd #walk #прогулка #country #tothecountry #countryside #загородом… https://t.co/Qmsrgd2yJZ,55.656208,37.51651
Tue Jul 12 12:36:55 PDT 2016,1557,Валентина Кирс,Прогулка на яхте по Москве-реке - непередаваемое удовольствие #москварека #яхтаресторан… https://t.co/2yvMSgaqV0,55.74815,37.549683
Tue Jul 12 11:38:30 PDT 2016,90,Pavel,Вечерняя прогулка. @ МИД России https://t.co/dPYbfLSv7K,55.74581,37.583412
Tue Jul 12 10:56:32 PDT 2016,28,Мур✨,Прогулка 🐈топ, топ https://t.co/E4Vv7cAMmq,55.658054,37.589077
Tue Jul 12 07:26:31 PDT 2016,40,no longer,Добираемся домой альтернативными способами🌬☂ #МэриПоппинс #АринапокоряетМоскву #Москва #прогулка… https://t.co/6eyWiyAMQk,55.7522,37.6156
Tue Jul 12 03:36:14 PDT 2016,22,ScorpA,#кусалки #овчарка #лес #прогулка #хаскисозданыдляласки #хаски #хаскиголубыеглазки #хаскифанатик… https://t.co/OoP1cqbCfJ,55.422817,37.493065
Tue Jul 12 03:33:01 PDT 2016,22,ScorpA,#хаскироссии #хаскифанатик #хаскифото #хаскиголубыеглазки #хаскисозданыдляласки #прогулка #лес… https://t.co/SyZ533vcST,55.422817,37.493065
Tue Jul 12 03:30:01 PDT 2016,1537,Катя Колисниченко,Девушки!!! ОПРОС: #прогулка в парке , какую обувь наденете ? 1. Туфли (чтоб сделать красивые… https://t.co/ha6ufrRR1t,55.78766,37.638454
Tue Jul 12 03:10:50 PDT 2016,22,ScorpA,#прогулка #лес #овчарка #догонялки #хаскисозданыдляласки #хаскиголубоглазки #хаски… https://t.co/q8OuJxu339,55.422817,37.493065
Tue Jul 12 03:05:05 PDT 2016,22,ScorpA,#хаски #овчарка #лес #прогулка #хаскисозданыдляласки #хаскиголубоглазки #хаскиголубыеглазки… https://t.co/iWav9iCwHG,55.422817,37.493065
Mon Jul 11 15:13:35 PDT 2016,87,Ольга Бутусова,🙋🏻Гуляем #дива #атмосфера #прогулка #спартак #концерт #очки #розовый #девушка #вечер #evening… https://t.co/Aif5qWeIK4,55.818043,37.44069
Mon Jul 11 14:24:05 PDT 2016,1,Роман Акулов,#солнцево #пруд #ночь #прогулка #свежийвоздух #улица #москва #moscow #solncevo #solntsevo… https://t.co/s4GZxKmK9S,55.654564,37.407654
Mon Jul 11 11:37:05 PDT 2016,22,ScorpA,#хаски #хаскиголубыеглазки #хаскифото #хаскиголубоглазки #хаскисозданыдляласки #прогулка #лес… https://t.co/Fsg0WBNHXS,55.422817,37.493065
Mon Jul 11 11:34:55 PDT 2016,22,ScorpA,#каська #овчарка #лес #прогулка #хаскироссии #хаски #хаскиголубыеглазки #хаскифото… https://t.co/3luSPDz21j,55.422817,37.493065
Mon Jul 11 09:30:40 PDT 2016,79,Inga,😙 не вариантов в голове , что написать  #химки #москва #прогулка #gilrs @ Новокуркино, Химки https://t.co/JNs7RjYRGy,55.900864,37.399086
